"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135"
"107",29754,30214,26004,26406,30036,26288,29918,20628,24660,26524,20912,24542,29754,30214,24318,30036,21030,26064,20912,25886,26346,24602,26182,29918,30096,33422,32508,32964,29872,24720,29698,33248,19646,24546,29862,32912,33080,33540,33372,3800,4728,4728,4668,2882,3368,2834,3140,3596,4458,4208,3808,4962,4152,4578,6048,3912,3974,4956,5190,3740,3176,3836,1298,4188,3278,4626,3008,3602,826,1546,2540,4092,5160,3630,5520,3858,5196,4364,5814,4860,4634,5346,1312,5196,4026,3338,5430,4868,5424,3396,4728,4788,3690,4032,4068,4458,4164,4866,4454,2894,3990,4458,4398,4458,3032,3032,0,4128,4482,5754,3926,4788,3200,720,2754,4014,3414,2588,3896,3302,3142,720,3140,3808,4458,4166,4380,2776,3258,4458,4326,4350,4794,4370,5100
"108",30288,30748,26598,26940,30630,26822,30512,21222,25254,26998,21446,25136,30288,30748,24912,30630,21564,26598,21386,26480,26940,25076,26656,30512,30570,33956,33042,33558,30406,25194,30172,33782,20180,25020,30456,33386,33614,34014,33906,2954,3258,3198,3258,2156,1982,3607,2125,5316,1540,1984,3044,2054,3192,2412,3080,3126,3188,3338,3770,3014,952,952,3126,4336,2170,2116,1180,1436,4212,4152,2125,2163,1092,3275,3220,4886,3776,3196,2016,2230,2468,3106,4038,3518,3300,2110,2082,1324,2076,4915,3198,990,3275,3306,60,990,2486,2236,2288,3547,2630,1222,1600,1282,4484,4312,4128,0,3192,4284,2562,3481,2065,3408,4416,4162,3756,3672,892,4312,3038,3468,1465,2444,2199,3151,2096,1352,1583,2259,2102,2555,3745,3142,1092
"109",30576,31036,26946,27228,30978,27110,30860,21570,25602,27406,21734,25484,30576,31036,25260,30978,21852,26886,21794,26828,27288,25484,27064,30860,30978,34244,33330,33906,30694,25602,30580,34070,20468,25428,30804,33794,33902,34422,34194,5816,4350,4410,4410,4958,4454,2455,4597,2124,2752,4786,5576,3206,990,5604,4172,5868,5930,5150,4982,5816,3754,3424,3420,1264,4312,5248,4252,4628,4566,4236,4867,3375,4164,6077,4432,1814,4988,5278,3228,5422,5660,4198,4062,5270,6102,4312,4224,4456,4218,1783,4410,2202,6017,6108,3192,3192,4238,5428,5480,2455,3722,3094,2752,3034,2072,2110,4482,3192,0,5376,5634,5233,4597,4152,2874,1090,2544,2460,3424,1180,5900,4092,4597,5516,5391,5623,4838,4544,4715,5331,4904,5747,4957,5344,4224
"110",32830,33119,29200,29311,33061,29193,32772,23824,27514,29318,23646,27567,32830,32948,27514,32890,23764,29140,23877,29082,29200,27396,29318,32943,33061,36327,35260,36178,32948,27685,32852,36000,22398,27529,32905,36048,35832,36334,36106,2350,1200,1086,1086,3046,2386,5840,3038,3994,3294,3380,2342,2290,6366,2456,1204,1854,2116,1580,1238,2350,4076,3416,5966,4232,3906,2228,3846,2872,5102,4268,3638,2916,3528,2896,1238,4406,1568,2820,2268,2054,2176,1178,4442,1676,1914,3906,3588,3380,3258,5058,1260,3294,2836,2244,4284,4284,2372,2558,2020,5840,2204,3636,3294,3576,5400,5988,5754,4284,5376,0,3048,2172,3038,5754,5022,4406,5234,5886,3416,5058,2672,5694,3698,2942,2880,2012,2884,3698,3804,2820,3274,3108,2220,3210,3588
"111",31000,31460,27370,27652,31402,27534,31284,21994,26026,27830,22158,25908,31000,31460,25684,31402,22276,27310,22218,27252,27712,25908,27488,31284,31402,34668,33986,34562,31118,26026,31236,34726,21124,26084,31460,34218,34558,34846,34618,1490,3750,3810,3810,2696,2522,3776,2294,5066,3882,1958,838,4104,5634,712,3342,1878,1604,2382,2886,1490,2990,2990,5104,5400,2432,1392,1382,2036,4752,4752,2234,2856,1470,1380,2556,5730,2556,1670,2850,1566,1004,2322,4578,2166,2112,2432,2520,1298,2850,5328,3810,3552,1320,1782,2562,3552,3198,1236,1160,3776,3354,3552,3882,3492,4574,4514,3926,2562,5634,3048,0,2094,2294,3266,4896,5226,4000,3174,2990,4574,1168,3206,1634,118,1164,1592,2346,1210,1516,1104,2076,484,2154,1400,1530
"112",32098,32558,28468,28750,32500,28632,32382,23092,27124,28928,23256,27006,32098,32558,26782,32500,23374,28408,23316,28350,28810,27006,28586,32382,32500,35766,34852,35428,32216,27124,32102,35592,21990,26950,32326,35316,35424,35944,35716,2264,3198,3258,3258,3134,3290,4450,2638,4938,2601,2785,2366,3605,5893,2382,2519,1992,2378,712,1228,2264,3481,3811,5595,4946,3062,1934,2672,3134,5190,5520,2248,1978,2725,1730,1778,4396,1558,1976,2125,2108,2438,1544,5346,1156,2226,3062,3115,2785,2785,3570,3258,3151,1670,2556,3481,3811,1852,2438,1934,4450,2020,2259,2601,2199,3652,5144,4788,3481,5233,2172,2094,0,2638,4788,5334,4772,5334,4932,3811,4544,1706,4728,2308,1976,1282,1612,2513,2732,2426,1222,2903,1730,732,2366,2785
"113",30802,31262,27112,27454,31144,27336,31026,21736,25768,27512,21960,25650,30802,31262,25426,31144,22078,27112,21900,26994,27454,25590,27170,31026,31084,34470,33556,34072,30920,25708,30686,34296,20694,25534,30970,33900,34128,34528,34420,2344,2012,1952,2012,1546,712,2862,60,3752,2395,2925,1456,2359,4927,2462,3385,2516,2578,3290,3074,2404,1893,1233,4067,4190,2036,2630,1376,1486,3602,2882,720,1222,3157,1870,3074,4190,3080,3062,3421,2744,2518,2960,2768,3470,2690,1976,3817,2925,3811,3424,1952,2395,1870,2696,2125,2725,2438,2750,2338,2802,1934,2725,2455,2785,4118,4178,3200,2065,4597,3038,2294,2638,0,3140,3806,4016,3806,3404,1173,3848,2110,3200,720,2176,1918,1086,3037,1084,838,1978,3043,1810,2254,3008,3157
"114",29094,29554,25404,25746,29436,25628,29318,20028,24060,25804,20252,23942,29094,29554,23718,29436,20370,25404,20192,25286,25746,23882,25462,29318,29376,32762,31848,32364,29212,24000,28978,32588,18986,23826,29262,32192,32420,32820,32712,4400,4728,4668,4728,3602,3428,2234,3200,3596,4728,4928,3748,5022,4152,3858,6048,4572,4634,5016,5460,4460,3896,3896,1958,3798,3338,4026,2348,2882,1546,1486,3200,3702,4500,4350,5130,4128,5466,4364,5424,4140,3914,5016,1372,5196,4746,3278,5490,4268,5484,3786,4668,4398,4350,4752,3468,4398,4164,4146,3734,2174,4320,4398,4788,4458,2972,3032,720,3408,4152,5754,3266,4788,3140,0,3414,3624,2754,1928,3836,3032,3742,60,2540,3148,3738,4226,5040,2056,2658,3798,5046,3630,5064,4310,4500
"115",30196,30314,26566,26506,30256,26388,30309,21190,25051,26855,21183,24762,30196,30485,24880,30427,21301,26506,21072,26448,26737,24933,26684,30138,30256,33522,32779,33526,30314,24880,30200,33519,19917,24706,30082,33414,33351,33871,33643,3526,3822,4056,4056,2320,3154,1664,3806,2506,4746,4556,4838,5086,2544,4304,6052,3342,3466,4742,4568,3526,3524,4184,2954,1904,4368,4412,3978,3154,1928,2762,3086,4698,5388,4060,4898,1400,4574,5334,6102,4412,4186,5012,2762,4688,3228,4368,5778,5216,5772,2226,3882,5076,4000,3234,4416,4746,3656,4244,4180,1664,3656,4746,4746,4686,2226,2166,2754,4416,2874,5022,4896,5334,3806,3414,0,1904,896,1722,4184,2556,4172,3354,3806,4778,5064,4832,4372,3806,3924,5004,4438,4956,5400,5400,5448
"116",30062,30522,26372,26714,30404,26596,30286,20996,25028,26772,21220,24910,30062,30522,24686,30404,21338,26372,21160,26254,26714,24850,26430,30286,30344,33730,32816,33332,30180,24968,29946,33556,19954,24794,30230,33160,33388,33788,33680,4726,3380,3320,3380,3928,3424,1934,4076,1716,3722,5816,5048,4236,2080,4514,5262,4898,4960,4120,3892,4786,4784,4454,4510,174,3844,4218,3844,3538,3536,3146,4406,2794,5254,5556,3342,724,3898,4870,4198,4332,4570,3228,3032,4300,5072,3784,5254,5486,5248,1262,3320,3172,5556,5078,4222,4162,3268,4338,4390,1874,2752,4064,3782,4124,1544,1702,4014,4162,1090,4406,5226,4772,4016,3624,1904,0,1574,2052,4394,712,5372,3684,4076,5108,4810,5102,5928,4016,4194,4870,5934,5166,4376,4816,5254
"117",29304,29422,25674,25614,29364,25496,29417,20298,24159,25963,20291,23870,29304,29593,23988,29535,20409,25614,20180,25556,25845,24041,25792,29246,29364,32630,32119,32866,29422,23988,29540,32859,19257,24046,29422,32522,32691,32979,32751,4186,4034,4268,4268,2980,3154,1004,3806,2718,5076,5216,4838,5298,2544,3408,6264,4238,4126,4742,4898,4186,4184,4184,3850,1574,4368,3752,3318,2494,2588,2762,3746,4368,4728,4956,4568,1730,4904,5334,5772,3752,3526,4682,2762,4688,4124,4368,5778,4556,5772,2556,4094,4746,4896,4130,3756,4746,3656,3584,3520,1004,3986,4746,5076,4686,2226,2166,3414,3756,2544,5234,4000,5334,3806,2754,896,1574,0,826,4184,2226,4832,2694,3146,4118,4404,4832,5268,3146,3028,4344,5334,4060,5730,5400,4788
"118",29326,29786,25696,25978,29728,25860,29610,20320,24352,26156,20484,24234,29326,29786,24010,29728,20602,25636,20544,25578,26038,24234,25814,29610,29728,32994,32312,32888,29444,24352,29562,33052,19450,24410,29786,32544,32884,33172,32944,4664,4860,4920,4920,3806,3632,602,3404,1892,4992,5132,4012,5214,2460,3886,6180,4716,4778,5220,5724,4664,4100,4100,3766,2226,3542,4230,2492,3146,3414,3414,3344,3966,4644,4554,5394,2556,5730,4508,5688,4404,4178,5160,3240,5340,4950,3542,5694,4472,5688,2154,4920,4662,4494,4956,3672,4662,4308,4410,3998,602,4464,4662,4992,4602,1400,1340,2588,3672,2460,5886,3174,4932,3404,1928,1722,2052,826,0,4100,1400,4006,1868,2744,3292,4002,4430,5184,2320,2626,3942,5250,3658,5328,4574,4704
"119",31180,31640,27490,27832,31522,27714,31404,22114,26146,27890,22338,26028,31180,31640,25804,31522,22456,27490,22278,27372,27832,25968,27548,31404,31462,34848,33934,34450,31298,26086,31064,34674,21072,25912,31348,34278,34506,34906,34798,2722,2390,2330,2390,1924,1090,4035,1233,4448,1222,1752,2152,1186,3754,2840,2212,2894,2956,3668,3452,2782,720,60,2894,4568,2732,3008,2072,1864,3980,3260,1893,2395,1984,3043,3452,4568,3458,3758,2248,3122,2896,3338,3146,3848,3068,2672,2644,1752,2638,4597,2330,1222,3043,3074,952,1552,2816,3128,2716,3975,2312,1552,1282,1612,4814,4874,3896,892,3424,3416,2990,3811,1173,3836,4184,4394,4184,4100,0,4544,2806,3896,1893,2872,3091,2259,1864,1780,2011,3151,1870,2983,3427,3704,1984
"120",30258,30718,26508,26910,30540,26792,30422,21132,25164,27028,21416,25046,30258,30718,24822,30540,21534,26568,21416,26390,26850,25106,26686,30422,30600,33926,33012,33468,30376,25224,30202,33752,20150,25050,30366,33416,33584,34044,33876,5438,4032,4032,3972,4520,4016,1646,3788,1064,3872,5846,4456,4266,2170,5226,5352,5550,5612,4712,4604,5378,4814,4484,4600,886,3132,4810,3192,4250,4128,3858,4178,2626,5344,5268,4054,1436,4610,4218,4348,5044,5282,3880,3624,4952,5664,3192,5284,5516,5278,974,4032,3322,5328,5670,4252,4312,3920,5050,5102,1706,3404,4214,3812,4214,952,1050,3302,4312,1180,5058,4574,4544,3848,3032,2556,712,2226,1400,4544,0,4780,3032,3788,4456,4642,4814,6018,3424,3906,4642,5964,4998,4208,4224,5284
"121",31828,32288,28138,28480,32170,28362,32052,22762,26794,28538,22986,26676,31828,32288,26452,32170,23104,28138,22926,28020,28480,26616,28196,32052,32110,35496,34582,35098,31946,26734,31712,35322,21720,26560,31996,34926,35154,35554,35446,982,3698,3638,3698,1912,2398,4312,2170,5014,3368,1510,990,3992,5570,1760,2966,830,1216,1934,2048,1042,2206,2866,4380,5546,2308,1604,1978,2512,3968,4568,1510,3002,2402,932,2378,5216,2378,1282,2672,1718,1816,2264,4454,2438,1004,2248,2732,2170,2402,4874,3638,3698,932,1334,3098,3368,3134,2048,1312,4252,2960,3368,3428,3428,4390,4450,3142,3038,5900,2672,1168,1706,2110,3742,4172,5372,4832,4006,2806,4780,0,3802,2170,1050,1316,1144,1298,1686,2288,1376,1628,1532,1976,1552,2402
"122",29034,29494,25404,25686,29436,25568,29318,20028,24060,25864,20192,23942,29034,29494,23718,29436,20310,25344,20252,25286,25746,23942,25522,29318,29436,32702,31788,32364,29152,24060,29038,32528,18926,23886,29262,32252,32360,32880,32652,4460,4668,4728,4728,3602,3428,2234,3200,3536,4788,4928,3808,5022,4092,3918,5988,4512,4574,5016,5520,4460,3896,3896,1898,3858,3338,4026,2288,2942,1546,1546,3140,3762,4440,4350,5190,4188,5526,4304,5484,4200,3974,4956,1372,5136,4746,3338,5490,4268,5484,3786,4728,4458,4290,4752,3468,4458,4104,4206,3794,2234,4260,4458,4788,4398,3032,2972,720,3468,4092,5694,3206,4728,3200,60,3354,3684,2694,1868,3896,3032,3802,0,2540,3088,3798,4226,4980,2116,2658,3738,5046,3690,5124,4370,4500
"123",30142,30602,26392,26794,30424,26676,30306,21016,25048,26912,21300,24930,30142,30602,24706,30424,21418,26452,21300,26274,26734,24990,26570,30306,30484,33810,32896,33352,30260,25108,30086,33636,20034,24934,30250,33300,33468,33928,33760,2404,2672,2672,2612,1486,1312,2142,660,4412,2785,2865,2176,2959,4597,1862,4045,2516,2578,2900,3464,2344,1833,1833,4067,4250,1646,1910,716,886,3542,3602,720,1282,2497,1810,3134,4580,3470,2732,3481,2144,1918,2960,3368,3140,2630,1706,3427,2205,3421,3694,2672,2455,1870,2636,1405,2455,2108,2150,1738,2202,2264,2455,2725,2455,3848,3848,3140,1465,4597,3698,1634,2308,720,2540,3806,4076,3146,2744,1893,3788,2170,2540,0,1516,1318,1686,3037,484,118,1318,2983,1210,2644,2738,2437
"124",31114,31574,27484,27766,31516,27648,31398,22108,26140,27944,22272,26022,31114,31574,25798,31516,22390,27424,22332,27366,27826,26022,27602,31398,31516,34782,33868,34444,31232,26140,31118,34608,21006,25966,31342,34332,34440,34960,34732,1372,3644,3704,3704,2578,2404,3658,2176,4960,3764,1840,720,3998,5516,830,3236,1760,1486,2264,2768,1372,2872,2872,4986,5282,2314,1274,1264,1918,4634,4634,2116,2738,1352,1262,2438,5612,2438,1552,2732,1448,886,2204,4460,2048,1994,2314,2402,1180,2732,5210,3704,3434,1202,1664,2444,3434,3080,1118,1042,3658,3236,3434,3764,3374,4456,4396,3808,2444,5516,2942,118,1976,2176,3148,4778,5108,4118,3292,2872,4456,1050,3088,1516,0,1046,1474,2228,1092,1634,986,1958,602,2036,1282,1412
"125",30936,31396,27246,27588,31278,27470,31160,21870,25902,27646,22094,25784,30936,31396,25560,31278,22212,27246,22034,27128,27588,25724,27304,31160,31218,34604,33690,34206,31054,25842,30820,34430,20828,25668,31104,34034,34262,34662,34554,1874,3906,3846,3906,2804,2630,3460,1978,5646,3739,2455,1646,4253,5391,1332,3227,1722,2108,1934,2366,1934,3151,3151,5325,4984,2500,712,1510,2084,4860,4800,1978,2016,1563,1400,1816,5534,2696,1474,2163,826,1388,1702,4686,2438,1896,2440,2553,1795,2223,4768,3846,3189,1400,2226,2259,3189,3134,1156,884,3400,3278,3421,3799,3481,4814,4642,4458,2199,5391,2880,1164,1282,1918,3738,5064,4810,4404,4002,3091,4642,1316,3798,1318,1046,0,952,2243,1682,1436,60,2573,680,1870,1744,1563
"126",31828,32288,28078,28480,32110,28362,31992,22702,26734,28598,22986,26616,31828,32288,26392,32110,23104,28138,22986,27960,28420,26676,28256,31992,32170,35496,34582,35038,31946,26794,31772,35322,21720,26620,31936,34986,35154,35614,35446,1702,3038,3038,2978,2512,1678,3828,1026,4778,3481,2163,814,3325,5953,1820,2359,1490,1876,2204,2108,1642,2859,2199,5093,5276,3002,1544,2402,2572,4568,3968,1746,2308,2455,1108,2108,5276,2438,2036,2455,1778,1876,1934,3734,2768,1604,3062,3055,2163,2725,4390,3038,3481,1168,1934,3091,3811,3464,2108,1372,3888,2960,3811,3421,3811,5204,5204,4166,3151,5623,2012,1592,1612,1086,4226,4832,5102,4832,4430,2259,4814,1144,4226,1686,1474,952,0,2011,2170,1804,952,2281,1168,1612,2366,2395
"127",32264,32724,28634,28916,32666,28798,32548,23258,27290,29094,23422,27172,32264,32724,26948,32666,23540,28574,23482,28516,28976,27172,28752,32548,32666,35932,35018,35594,32382,27290,32268,35758,22156,27116,32492,35482,35590,36110,35882,1538,3910,3970,3970,2408,2894,5179,3037,5968,2426,508,2288,2766,4508,2316,1680,1030,1652,2430,2604,1538,1204,1864,3082,6102,3546,2100,3156,3068,4464,5124,2317,3929,1340,1563,2934,5772,2934,2460,1730,2274,2372,2700,4950,2874,1264,3546,1730,1168,1400,5741,3970,2756,1503,1594,2096,2426,3570,2604,1868,5179,3396,2426,2426,2366,5688,5628,4380,2096,4838,2884,2346,2513,3037,5040,4372,5928,5268,5184,1864,6018,1298,4980,3037,2228,2243,2011,0,2984,3155,2183,390,2459,2903,2850,1400
"128",30142,30602,26452,26794,30484,26676,30366,21076,25108,26852,21300,24990,30142,30602,24766,30484,21418,26452,21240,26334,26794,24930,26510,30366,30424,33810,32896,33412,30260,25048,30026,33636,20034,24874,30310,33240,33468,33868,33760,2344,2672,2612,2672,1546,1372,2626,1144,3988,2672,2872,1692,2966,4544,1802,3992,2516,2578,2960,3404,2404,1840,1840,4014,4190,1282,1970,292,826,3602,3542,1144,1646,2444,2294,3074,4520,3410,2308,3368,2084,1858,2960,3428,3140,2690,1222,3434,2212,3428,4178,2612,2342,2294,2696,1412,2342,2108,2090,1678,2566,2264,2342,2732,2402,3364,3424,2776,1352,4544,3698,1210,2732,1084,2056,3806,4016,3146,2320,1780,3424,1686,2116,484,1092,1682,2170,2984,0,602,1742,2990,1574,3008,2254,2444
"129",30028,30488,26278,26680,30310,26562,30192,20902,24934,26798,21186,24816,30028,30488,24592,30310,21304,26338,21186,26160,26620,24876,26456,30192,30370,33696,33014,33470,30146,24994,30204,33754,20152,25052,30368,33186,33586,33814,33646,2522,2778,2778,2718,1604,1430,2260,778,4518,2903,2983,2294,3065,4715,1744,4151,2634,2696,3018,3582,2462,1951,1951,4185,4368,1764,2028,834,1004,3660,3720,838,1400,2615,1928,3252,4698,3588,2850,3599,2262,2036,3078,3486,3258,2748,1824,3545,2323,3539,3812,2778,2573,1988,2754,1523,2573,2226,2268,1856,2320,2382,2573,2843,2573,3966,3966,3258,1583,4715,3804,1516,2426,838,2658,3924,4194,3028,2626,2011,3906,2288,2658,118,1634,1436,1804,3155,602,0,1436,3101,1092,2762,2856,2555
"130",30876,31336,27246,27528,31278,27410,31160,21870,25902,27706,22034,25784,30876,31336,25560,31278,22152,27186,22094,27128,27588,25784,27364,31160,31278,34544,33630,34206,30994,25902,30880,34370,20768,25728,31104,34094,34202,34722,34494,1934,3846,3906,3906,2804,2630,3460,1978,5586,3799,2455,1706,4253,5331,1392,3167,1662,2048,1934,2426,1934,3151,3151,5265,5044,2500,712,1450,2144,4860,4860,1918,2076,1503,1400,1876,5594,2756,1414,2223,886,1448,1642,4686,2378,1896,2500,2553,1795,2223,4768,3906,3249,1340,2226,2259,3249,3074,1216,944,3460,3218,3481,3799,3421,4874,4582,4458,2259,5331,2820,1104,1222,1978,3798,5004,4870,4344,3942,3151,4642,1376,3738,1318,986,60,952,2183,1742,1436,0,2573,740,1930,1804,1563
"131",32330,32790,28580,28982,32612,28864,32494,23204,27236,29100,23488,27118,32330,32790,26894,32612,23606,28640,23488,28462,28922,27178,28758,32494,32672,35998,35084,35540,32448,27296,32274,35824,22222,27122,32438,35488,35656,36116,35948,1208,3976,3976,3916,2354,2840,5125,2983,6034,2432,118,1958,2712,4574,1986,2070,1420,1382,2700,2934,1148,1150,1810,3148,6108,3492,2370,3222,3074,4410,5130,2383,3935,1070,1173,3264,5778,2604,2850,2060,2604,2042,3090,4896,2604,1534,3552,1340,778,1670,5687,3976,2762,1233,1204,2042,2432,3636,2274,2198,5185,3462,2432,2372,2432,5694,5694,4326,2102,4904,3274,2076,2903,3043,5046,4438,5934,5334,5250,1870,5964,1628,5046,2983,1958,2573,2281,390,2990,3101,2573,0,2129,2573,2520,1010
"132",31060,31520,27370,27712,31402,27594,31284,21994,26026,27770,22218,25908,31060,31520,25684,31402,22336,27370,22158,27252,27712,25848,27428,31284,31342,34728,34046,34562,31178,25966,31176,34786,21184,26024,31460,34158,34618,34786,34678,1430,3810,3750,3810,2696,2522,3352,1870,5550,3875,2011,1202,4157,5747,652,3455,1938,1664,2382,2826,1490,3043,3043,5217,5340,2856,1392,1866,1976,4752,4692,1870,2372,1583,956,2496,5670,2496,2154,2843,1506,944,2382,4578,2226,2112,2796,2573,1351,2903,4904,3750,3545,956,1782,2615,3545,3258,1176,1100,3292,3414,3545,3935,3605,4938,4998,4350,2555,5747,3108,484,1730,1810,3630,4956,5166,4060,3658,2983,4998,1532,3690,1210,602,680,1168,2459,1574,1092,740,2129,0,1670,1764,1583
"133",32482,32942,28792,29134,32824,29016,32706,23416,27448,29192,23640,27330,32482,32942,27106,32824,23758,28792,23580,28674,29134,27270,28850,32706,32764,36150,35236,35752,32600,27388,32366,35976,22374,27214,32650,35580,35808,36208,36100,1874,2922,2862,2922,3140,2966,4786,2314,4662,2205,2455,1646,3269,5947,2322,2567,2382,2108,1384,1156,1934,3487,3487,5661,4550,3056,2582,3056,3410,5196,5136,2314,1582,2773,1400,1706,4000,826,2354,2053,2696,2378,1592,5022,1228,2556,2996,2773,2785,3103,3234,2862,2755,1400,2226,3805,3745,2260,2366,2534,4726,1744,2547,2265,2607,3940,5198,4794,3745,4957,2220,2154,732,2254,5064,5400,4376,5730,5328,3427,4208,1976,5124,2644,2036,1870,1612,2903,3008,2762,1930,2573,1670,0,1964,2773
"134",31932,32392,28242,28584,32274,28466,32156,22866,26898,28642,23090,26780,31932,32392,26556,32274,23208,28242,23030,28124,28584,26720,28300,32156,32214,35600,34686,35202,32050,26838,31816,35426,21824,26664,32100,35030,35258,35658,35550,1874,3912,3852,3912,3140,3296,4880,3068,5228,3692,2402,1552,4206,4354,1992,3504,2382,2108,2594,2696,1934,3434,3764,5608,4990,1092,2032,2082,3080,5196,5466,2738,2446,2170,1824,2146,5540,2366,390,2440,2146,2048,2032,5352,2438,2556,1032,1180,2402,1510,5198,3852,3142,1824,2226,3202,2152,3470,1816,2204,4820,3284,3704,3752,3764,4726,3234,4370,3142,5344,3210,1400,2366,3008,4310,5400,4816,5400,4574,3704,4224,1552,4370,2738,1282,1744,2366,2850,2254,2856,1804,2520,1764,1964,0,2170
"135",31320,31780,27570,27972,31602,27854,31484,22194,26226,28090,22478,26108,31320,31780,25884,31602,22596,27630,22478,27452,27912,26168,27748,31484,31662,34988,34074,34530,31438,26286,31264,34814,21212,26112,31428,34478,34646,35106,34938,1982,4290,4290,4230,3128,2954,4579,3097,6348,2632,892,2072,3026,4224,1440,2384,2430,2156,2582,3134,1922,1924,1924,4158,5428,3142,1360,2212,2528,5184,5244,3157,3255,60,2183,2584,5978,2804,2500,1380,1594,1496,2410,5010,2486,2544,3202,990,232,1320,5887,4290,2082,2243,2214,1032,2082,3518,1264,1652,4639,3662,2314,2572,2314,5576,5344,5100,1092,4224,3588,1530,2785,3157,4500,5448,5254,4788,4704,1984,5284,2402,4500,2437,1412,1563,2395,1400,2444,2555,1563,1010,1583,2773,2170,0
